la_code,la_name,date_code,measurement,units,value,scottish_health_survey_indicator,sex
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,31,Life satisfaction: Mode (8),Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,20,General health questionnaire (GHQ-12): Score 4+,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,61,Fruit & vegetable consumption: Less than 5 portions,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,22,General health questionnaire (GHQ-12): Score 4+,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,70,Summary activity levels: Meets recommendations,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,78,Obesity: Not obese,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,14,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,28,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,69,Self-assessed general health: Very good/Good,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,14,"Provide any regular help or care for any sick, disabled or frail person: Yes",Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,4,Summary activity levels: Low activity,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,10,Self-assessed general health: Bad/Very bad,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,24,Obesity: Obese,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,16,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,70,Self-assessed general health: Very good/Good,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,19,Summary activity levels: Very low activity,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,4,Summary activity levels: Low activity,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,33,Long-term illness: Limiting long-term illness,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,18,Summary activity levels: Very low activity,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,86,"Provide any regular help or care for any sick, disabled or frail person: No",Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,76,Obesity: Not obese,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,38,Overweight: Not overweight or obese,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,42,Overweight: Not overweight or obese,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,50,General health questionnaire (GHQ-12): Score 0,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,82,Doctor-diagnosed asthma: No,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,30,General health questionnaire (GHQ-12): Score 1-3,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,20,Self-assessed general health: Fair,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,20,Self-assessed general health: Fair,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,58,Overweight: Overweight (including obese),Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,19,Alcohol consumption: Non-drinker,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,22,Obesity: Obese,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,27,General health questionnaire (GHQ-12): Score 1-3,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,51,General health questionnaire (GHQ-12): Score 0,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,15,Alcohol consumption: Non-drinker,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,56,Long-term illness: No long-term illness,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,55,Long-term illness: No long-term illness,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,12,Long-term illness: Non-limiting long-term illness,Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,62,Overweight: Overweight (including obese),Male
S12000049,Glasgow City,2015-2018,Percent,Percent Of Adults,31,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000049,Glasgow City,2016-2019,Percent,Percent Of Adults,30,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,82,E-cigarette use: Never used,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,9,Summary activity levels: Some activity,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,61,Alcohol consumption: Moderate drinker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,68,Fruit & vegetable consumption: Less than 5 portions,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,67,Fruit & vegetable consumption: Less than 5 portions,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,71,Obesity: Not obese,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,64,General health questionnaire (GHQ-12): Score 0,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,69,Obesity: Not obese,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,28,Life satisfaction: Mode (8),Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,61,Alcohol consumption: Moderate drinker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,64,General health questionnaire (GHQ-12): Score 0,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,29,Smoking status: Used to smoke regularly,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,19,Fruit & vegetable consumption: 5 portions or more,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,53,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,28,Smoking status: Used to smoke regularly,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,8,Summary activity levels: Some activity,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,13,General health questionnaire (GHQ-12): Score 4+,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,11,E-cigarette use: Ever previously used,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,19,Summary activity levels: Very low activity,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,80,Any cardiovascular condition: No cardiovascular condition,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,79,Any cardiovascular condition: No cardiovascular condition,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,83,E-cigarette use: Never used,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,31,Overweight: Not overweight or obese,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,14,Fruit & vegetable consumption: None,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,28,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,29,Long-term illness: Limiting long-term illness,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,28,Overweight: Not overweight or obese,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,28,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,29,Obesity: Obese,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,21,Self-assessed general health: Fair,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,51,Smoking status: Never smoked/Used to smoke occasionally,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,18,Fruit & vegetable consumption: 5 portions or more,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,22,General health questionnaire (GHQ-12): Score 1-3,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,18,Smoking status: Current smoker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,21,Self-assessed general health: Fair,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,22,General health questionnaire (GHQ-12): Score 1-3,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,31,Obesity: Obese,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,89,"Provide any regular help or care for any sick, disabled or frail person: No",Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,4,Summary activity levels: Low activity,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,55,Long-term illness: No long-term illness,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,40,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,56,Long-term illness: No long-term illness,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,32,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,11,"Provide any regular help or care for any sick, disabled or frail person: Yes",Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,21,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,72,Self-assessed general health: Very good/Good,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,20,Summary activity levels: Very low activity,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,8,Self-assessed general health: Bad/Very bad,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,68,Summary activity levels: Meets recommendations,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,71,Self-assessed general health: Very good/Good,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,68,Summary activity levels: Meets recommendations,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,20,Any cardiovascular condition: Has a cardiovascular condition,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,7,Self-assessed general health: Bad/Very bad,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,72,Overweight: Overweight (including obese),Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,12,Alcohol consumption: Non-drinker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,12,Alcohol consumption: Non-drinker,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,69,Overweight: Overweight (including obese),Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,21,Smoking status: Current smoker,Male
S12000047,Fife,2015-2018,Percent,Percent Of Adults,13,Fruit & vegetable consumption: None,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,5,Summary activity levels: Low activity,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,30,Long-term illness: Limiting long-term illness,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,84,Doctor-diagnosed asthma: No,Male
S12000047,Fife,2016-2019,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,83,Doctor-diagnosed asthma: No,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,88,E-cigarette use: Never used,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,8,Summary activity levels: Some activity,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,31,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,14,Self-assessed general health: Fair,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,19,Fruit & vegetable consumption: 5 portions or more,Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,72,Summary activity levels: Meets recommendations,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,9,Long-term illness: Non-limiting long-term illness,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,30,Life satisfaction: Mode (8),Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,1,Summary activity levels: Low activity,Male
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,26,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,32,Obesity: Obese,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,38,Long-term illness: Limiting long-term illness,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,31,Alcohol consumption: Hazardous/Harmful drinker,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,24,General health questionnaire (GHQ-12): Score 1-3,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,6,E-cigarette use: Currently using,Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,23,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,9,E-cigarette use: Ever previously used,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,19,Smoking status: Used to smoke regularly,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,14,Self-assessed general health: Fair,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,48,Alcohol consumption: Moderate drinker,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,72,Long-term illness: No long-term illness,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,71,Obesity: Not obese,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,66,General health questionnaire (GHQ-12): Score 0,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,84,Doctor-diagnosed asthma: No,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,6,E-cigarette use: Currently using,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,36,Long-term illness: Limiting long-term illness,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,7,Summary activity levels: Some activity,Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,9,Summary activity levels: Some activity,Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,85,Any cardiovascular condition: No cardiovascular condition,Male
S12000033,Aberdeen City,2015-2018,Percent,Percent Of Adults,81,E-cigarette use: Never used,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,27,Overweight: Not overweight or obese,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,22,Obesity: Obese,Male
S12000013,Na h-Eileanan Siar,2015-2018,Percent,Percent Of Adults,18,Smoking status: Current smoker,Male
S12000033,Aberdeen City,2016-2019,Percent,Percent Of Adults,26,General health questionnaire (GHQ-12): Score 1-3,Male
S12000034,Aberdeenshire,2016-2019,Percent,Percent Of Adults,81,Any cardiovascular condition: No cardiovascular condition,Male
S12000013,Na h-Eileanan Siar,2016-2019,Percent,Percent Of Adults,42,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male
S12000034,Aberdeenshire,2015-2018,Percent,Percent Of Adults,57,Long-term illness: No long-term illness,Male
